seq,timestamp,x,y
1,0.19999998,-23.0,2.0
2,0.29999997,-22.999971389770508,1.9916105270385742
3,0.39999996,-22.999679565429688,1.9712159633636475
4,0.49999995,-22.998493194580078,1.9376308917999268
5,0.59999994,-22.99571418762207,1.8933050632476807
6,0.69999993,-22.990766525268555,1.8407204151153564
7,0.79999992,-22.982070922851562,1.7728543281555176
8,0.89999991,-22.968822479248047,1.6923121213912964
9,0.9999999,-22.95123291015625,1.6040408611297607
10,1.09999989,-22.92983055114746,1.5018569231033325
11,1.19999988,-22.90448570251465,1.3943971395492554
12,1.29999987,-22.872241973876953,1.2701137065887451
13,1.3999998599999999,-22.838184356689453,1.137620210647583
14,1.49999985,-22.796201705932617,0.9910863637924194
15,1.59999984,-22.746532440185547,0.8416107892990112
16,1.6999998299999999,-22.69895362854004,0.7049016952514648
17,1.79999982,-22.65201759338379,0.5756931900978088
18,1.89999981,-22.602699279785156,0.4469819664955139
19,1.9999997999999999,-22.56159210205078,0.33632218837738037
20,2.09999979,-22.525035858154297,0.21548566222190857
21,2.19999978,-22.499452590942383,0.08354032039642334
22,2.29999977,-22.49125862121582,-0.0596996545791626
23,2.39999976,-22.497838973999023,-0.2172173261642456
24,2.49999975,-22.514972686767578,-0.37870728969573975
25,2.59999974,-22.539783477783203,-0.5585335493087769
26,2.69999973,-22.561899185180664,-0.7496264576911926
27,2.7999997199999997,-22.57440948486328,-0.950005054473877
28,2.89999971,-22.580984115600586,-1.1634089946746826
29,2.9999997,-22.57612419128418,-1.3834811449050903
30,3.09999969,-22.552133560180664,-1.6023422479629517
31,3.19999968,-22.52077865600586,-1.7746156454086304
32,3.29999967,-22.490589141845703,-1.9256651401519775
33,3.3999996599999998,-22.466773986816406,-2.05348539352417
34,3.49999965,-22.445409774780273,-2.1877968311309814
35,3.59999964,-22.425058364868164,-2.331587076187134
36,3.6999996299999998,-22.41057777404785,-2.480949640274048
37,3.79999962,-22.405426025390625,-2.6443045139312744
38,3.89999961,-22.409893035888672,-2.816079616546631
39,3.9999995999999998,-22.42913055419922,-3.001330614089966
40,4.09999959,-22.460037231445312,-3.1982734203338623
41,4.19999958,-22.494949340820312,-3.4067091941833496
42,4.29999957,-22.525955200195312,-3.623356819152832
43,4.39999956,-22.549570083618164,-3.8421242237091064
44,4.49999955,-22.5628604888916,-4.06181526184082
45,4.59999954,-22.560209274291992,-4.281892776489258
46,4.69999953,-22.5472412109375,-4.501532077789307
47,4.79999952,-22.531309127807617,-4.720959186553955
48,4.89999951,-22.514890670776367,-4.940356254577637
49,4.9999995,-22.503358840942383,-5.160064220428467
50,5.09999949,-22.49102210998535,-5.379769325256348
51,5.19999948,-22.464191436767578,-5.598292350769043
52,5.29999947,-22.41519546508789,-5.813083648681641
53,5.39999946,-22.337181091308594,-6.019341945648193
54,5.49999945,-22.22494125366211,-6.209312438964844
55,5.59999944,-22.08051300048828,-6.376137733459473
56,5.69999943,-21.908550262451172,-6.514410972595215
57,5.79999942,-21.714609146118164,-6.619661331176758
58,5.89999941,-21.504953384399414,-6.6884894371032715
59,5.9999994,-21.286361694335938,-6.7186737060546875
60,6.09999939,-21.065900802612305,-6.709235668182373
61,6.19999938,-20.850688934326172,-6.660481929779053
62,6.29999937,-20.647686004638672,-6.573988437652588
63,6.39999936,-20.463449478149414,-6.452547073364258
64,6.49999935,-20.303930282592773,-6.300084114074707
65,6.59999934,-20.174285888671875,-6.121529579162598
66,6.69999933,-20.080900192260742,-5.928201675415039
67,6.7999993199999995,-20.03312873840332,-5.7592244148254395
68,6.89999931,-20.014225006103516,-5.624229907989502
69,6.9999993,-20.009313583374023,-5.509138107299805
70,7.09999929,-20.01124382019043,-5.402644157409668
71,7.19999928,-20.01406478881836,-5.314383506774902
72,7.29999927,-20.01428985595703,-5.225453853607178
73,7.39999926,-20.00849723815918,-5.132291793823242
74,7.49999925,-19.997495651245117,-5.059473037719727
75,7.59999924,-19.980098724365234,-4.9897003173828125
76,7.6999992299999995,-19.951534271240234,-4.914462089538574
77,7.79999922,-19.904632568359375,-4.83051872253418
78,7.89999921,-19.8396053314209,-4.744290351867676
79,7.9999991999999995,-19.756486892700195,-4.656340599060059
80,8.09999919,-19.658536911010742,-4.566564083099365
81,8.19999918,-19.5487117767334,-4.47216796875
82,8.29999917,-19.430025100708008,-4.371510028839111
83,8.39999916,-19.301198959350586,-4.269901752471924
84,8.49999915,-19.150617599487305,-4.165390968322754
85,8.59999914,-18.990772247314453,-4.068594455718994
86,8.69999913,-18.813465118408203,-3.9684927463531494
87,8.79999912,-18.626604080200195,-3.856745719909668
88,8.89999911,-18.456254959106445,-3.7425777912139893
89,8.9999991,-18.297807693481445,-3.6290063858032227
90,9.09999909,-18.156723022460938,-3.520158529281616
91,9.19999908,-18.02484130859375,-3.4168941974639893
92,9.29999907,-17.891199111938477,-3.3107309341430664
93,9.39999906,-17.78021240234375,-3.2242074012756348
94,9.49999905,-17.652828216552734,-3.133899211883545
95,9.59999904,-17.51766586303711,-3.04423189163208
96,9.69999903,-17.3839168548584,-2.954586982727051
